VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,fare_amount,payment_type
2.0,2024-01-01 04:39:00,2024-01-01 05:10:00,2,5.787273940921467,48.571740317702215,1
2.0,2024-01-01 04:40:00,2024-01-01 05:19:00,5,15.326400317380685,69.3127914695477,1
1.0,2024-01-01 04:41:00,2024-01-01 05:18:00,1,14.58702199703912,52.23788054866113,1
1.0,2024-01-01 04:42:00,2024-01-01 05:06:00,5,0.6441420781637139,13.929138294577193,1
1.0,2024-01-01 04:43:00,2024-01-01 05:03:00,3,10.428140551971184,32.61861922396318,2
2.0,2024-01-01 04:44:00,2024-01-01 05:22:00,1,3.216729906371904,98.45452612971556,3
1.0,2024-01-01 04:45:00,2024-01-01 04:51:00,3,17.391427096284197,96.26790140863264,1
1.0,2024-01-01 04:46:00,2024-01-01 05:25:00,6,17.49592471581693,35.44625527727699,5
2.0,2024-01-01 04:47:00,2024-01-01 05:31:00,1,8.657743246128282,99.64819640329644,1
1.0,2024-01-01 04:48:00,2024-01-01 05:20:00,3,9.16571455979607,85.32736357220546,2
2.0,2024-01-01 04:49:00,2024-01-01 05:40:00,3,6.414017318388279,63.0411524460642,1
1.0,2024-01-01 04:50:00,2024-01-01 05:33:00,4,14.473822829720604,8.811838924795902,1
1.0,2024-01-01 04:51:00,2024-01-01 05:01:00,2,7.493896579015953,90.63744880614604,1
2.0,2024-01-01 04:52:00,2024-01-01 05:05:00,1,5.721953253191359,57.95578153011037,1
1.0,2024-01-01 04:53:00,2024-01-01 05:17:00,1,8.92850566033791,87.5052343642631,2
1.0,2024-01-01 04:54:00,2024-01-01 04:59:00,3,2.284006608555445,84.27076639104553,2
2.0,2024-01-01 04:55:00,2024-01-01 05:07:00,2,15.058762490561977,84.13559044410317,1
2.0,2024-01-01 04:56:00,2024-01-01 05:55:00,5,10.128347385114001,71.32651676791598,3
1.0,2024-01-01 04:57:00,2024-01-01 05:24:00,1,13.06745869965158,32.684438174224624,1
2.0,2024-01-01 04:58:00,2024-01-01 05:05:00,3,4.065858271720012,36.935224485729385,2
1.0,2024-01-01 04:59:00,2024-01-01 05:07:00,1,5.031878901181056,34.3045751953552,1
1.0,2024-01-01 05:00:00,2024-01-01 05:29:00,1,12.89482397348078,6.904369955593646,1
2.0,2024-01-01 05:01:00,2024-01-01 05:52:00,2,19.86239758276669,60.34404637540706,1
2.0,2024-01-01 05:02:00,2024-01-01 05:44:00,2,15.665491036914736,71.38919869237311,1
2.0,2024-01-01 05:03:00,2024-01-01 05:22:00,3,4.903872828356144,86.11726938489434,2
2.0,2024-01-01 05:04:00,2024-01-01 05:29:00,5,3.932482723302109,18.315716171359384,1
2.0,2024-01-01 05:05:00,2024-01-01 05:44:00,3,17.391540970219573,56.697399152796166,1
2.0,2024-01-01 05:06:00,2024-01-01 06:03:00,6,9.161586984469334,5.760773364009372,1
1.0,2024-01-01 05:07:00,2024-01-01 06:04:00,5,3.1725296551490314,14.0338965325193,2
2.0,2024-01-01 05:08:00,2024-01-01 05:58:00,3,17.313122754777794,10.15011569956934,2
1.0,2024-01-01 05:09:00,2024-01-01 06:05:00,4,16.413800881828095,73.92041323147126,1
1.0,2024-01-01 05:10:00,2024-01-01 05:28:00,3,19.68617409599469,12.7006585683723,1
1.0,2024-01-01 05:11:00,2024-01-01 05:51:00,1,18.240001890897336,73.06303324808505,2
1.0,2024-01-01 05:12:00,2024-01-01 05:28:00,3,17.109911603880562,28.714346919005425,1
2.0,2024-01-01 05:13:00,2024-01-01 05:34:00,1,1.5252007573145614,88.38273126620925,1
2.0,2024-01-01 05:14:00,2024-01-01 05:57:00,3,2.5360997052133016,82.24924889456234,1
2.0,2024-01-01 05:15:00,2024-01-01 05:28:00,3,11.595172288930394,95.99387066015127,1
1.0,2024-01-01 05:16:00,2024-01-01 05:55:00,1,10.863845302495507,88.95739146851304,1
1.0,2024-01-01 05:17:00,2024-01-01 05:34:00,1,9.430282682545942,93.666294816053,2
1.0,2024-01-01 05:18:00,2024-01-01 05:37:00,5,8.237391845584392,86.58052766876423,1
1.0,2024-01-01 05:19:00,2024-01-01 05:41:00,3,8.908604454854414,70.87128055841126,2
2.0,2024-01-01 05:20:00,2024-01-01 06:15:00,1,11.601309715628506,21.174619451916417,1
2.0,2024-01-01 05:21:00,2024-01-01 05:58:00,3,0.5404920932015835,30.81221429113883,3
2.0,2024-01-01 05:22:00,2024-01-01 05:32:00,3,5.5838210955906185,25.209061782375944,1
1.0,2024-01-01 05:23:00,2024-01-01 05:54:00,2,10.606454553429868,62.34064982752953,1
2.0,2024-01-01 05:24:00,2024-01-01 05:51:00,6,14.583213924136102,52.84389410749213,1
2.0,2024-01-01 05:25:00,2024-01-01 05:56:00,3,3.896055501710229,87.37259973005025,1
2.0,2024-01-01 05:26:00,2024-01-01 06:04:00,2,11.164182888854942,95.5039223174122,1
2.0,2024-01-01 05:27:00,2024-01-01 06:17:00,4,14.431963835772745,43.46168951372371,2
1.0,2024-01-01 05:28:00,2024-01-01 06:10:00,5,9.17023932932114,53.103302561677175,1
1.0,2024-01-01 05:29:00,2024-01-01 05:47:00,1,1.0280821065659955,97.29405389639322,5
1.0,2024-01-01 05:30:00,2024-01-01 06:10:00,1,10.128347385114001,31.24269945419864,5
2.0,2024-01-01 05:31:00,2024-01-01 06:28:00,1,6.280675311010985,80.2771236590873,1
1.0,2024-01-01 05:32:00,2024-01-01 05:44:00,3,18.628167350175904,26.397790721848395,5
1.0,2024-01-01 05:33:00,2024-01-01 06:12:00,3,2.9299610207273834,69.73871096540084,1
1.0,2024-01-01 05:34:00,2024-01-01 05:57:00,3,13.223281132391026,29.0934846256636,1
1.0,2024-01-01 05:35:00,2024-01-01 06:09:00,5,1.5280354435227723,88.95467193898175,1
2.0,2024-01-01 05:36:00,2024-01-01 05:54:00,4,9.200323537347582,58.3404046549843,1
2.0,2024-01-01 05:37:00,2024-01-01 06:01:00,1,11.302600000791571,22.66369588306653,1
1.0,2024-01-01 05:38:00,2024-01-01 06:31:00,2,6.310121160678876,26.315071691356174,5
1.0,2024-01-01 05:39:00,2024-01-01 06:08:00,2,9.373974892647496,51.91567359226953,1
1.0,2024-01-01 05:40:00,2024-01-01 06:24:00,2,3.6892989933386535,96.3521924296135,1
1.0,2024-01-01 05:41:00,2024-01-01 06:09:00,3,6.430415064626705,78.11600556894717,3
1.0,2024-01-01 05:42:00,2024-01-01 06:00:00,5,12.61157333574896,51.38941606845528,1
1.0,2024-01-01 05:43:00,2024-01-01 06:13:00,2,6.385101089292524,37.08331873341062,1
1.0,2024-01-01 05:44:00,2024-01-01 06:26:00,3,18.044990028973,57.18050686810205,2
2.0,2024-01-01 05:45:00,2024-01-01 06:12:00,4,12.7539356739993,76.09427917571887,1
2.0,2024-01-01 05:46:00,2024-01-01 06:12:00,2,9.053655859501696,79.473215903016,1
1.0,2024-01-01 05:47:00,2024-01-01 06:39:00,1,1.2557602433065582,35.837835819209744,1
1.0,2024-01-01 05:48:00,2024-01-01 06:11:00,2,10.24119253649109,73.51013048031834,1
2.0,2024-01-01 05:49:00,2024-01-01 06:39:00,1,15.41313672143924,67.48993410343769,5
2.0,2024-01-01 05:50:00,2024-01-01 06:45:00,5,5.678373161242066,96.11566773964792,3
2.0,2024-01-01 05:51:00,2024-01-01 05:58:00,1,16.232084608150963,93.4535775982614,1
2.0,2024-01-01 05:52:00,2024-01-01 06:38:00,2,5.410231937992189,79.99103593233981,1
1.0,2024-01-01 05:53:00,2024-01-01 06:16:00,2,16.56305456504061,73.7224954412182,1
1.0,2024-01-01 05:54:00,2024-01-01 06:07:00,6,2.162732661427709,31.033951021906205,5
2.0,2024-01-01 05:55:00,2024-01-01 06:27:00,1,17.390582322946077,85.36669932936067,1
1.0,2024-01-01 05:56:00,2024-01-01 06:20:00,1,10.234135793199943,45.61304185276978,1
2.0,2024-01-01 05:57:00,2024-01-01 06:46:00,1,6.282482997595109,30.86285153807425,2
2.0,2024-01-01 05:58:00,2024-01-01 06:09:00,1,5.669708383095401,41.49527200557894,5
2.0,2024-01-01 05:59:00,2024-01-01 06:17:00,1,8.924205899142072,84.41387155156825,1
1.0,2024-01-01 06:00:00,2024-01-01 06:13:00,3,19.98146521302108,19.12015547989908,1
2.0,2024-01-01 06:01:00,2024-01-01 07:00:00,1,4.79638417203286,48.335080406383135,1
1.0,2024-01-01 06:02:00,2024-01-01 06:25:00,1,2.5127246531404923,51.77397148030152,1
2.0,2024-01-01 06:03:00,2024-01-01 06:54:00,4,11.908185790013906,8.479821271887843,2
2.0,2024-01-01 06:04:00,2024-01-01 07:00:00,2,10.026578095585014,23.595872807075708,2
1.0,2024-01-01 06:05:00,2024-01-01 06:23:00,2,10.721827285734491,83.54053071470636,2
2.0,2024-01-01 06:06:00,2024-01-01 06:48:00,2,13.505240642365733,83.92290191650225,1
2.0,2024-01-01 06:07:00,2024-01-01 07:04:00,6,5.709309362477661,32.77943296900356,1
1.0,2024-01-01 06:08:00,2024-01-01 06:48:00,1,18.257967409985824,88.115237286803,1
1.0,2024-01-01 06:09:00,2024-01-01 06:53:00,5,8.995605289384661,78.31937921149304,1
1.0,2024-01-01 06:10:00,2024-01-01 06:31:00,4,3.017180805278005,44.7012109605639,2
1.0,2024-01-01 06:11:00,2024-01-01 06:45:00,1,14.974825756311914,76.09860271847859,1
1.0,2024-01-01 06:12:00,2024-01-01 06:25:00,6,13.04053487604808,96.32678996350658,1
2.0,2024-01-01 06:13:00,2024-01-01 06:50:00,1,6.656996348438724,48.602123216208135,1
1.0,2024-01-01 06:14:00,2024-01-01 07:10:00,1,12.619615118663946,27.650582000580947,1
1.0,2024-01-01 06:15:00,2024-01-01 06:44:00,4,4.787308149195049,94.4725675047648,1
2.0,2024-01-01 06:16:00,2024-01-01 06:34:00,3,9.174367507140326,62.35570741350936,3
1.0,2024-01-01 06:17:00,2024-01-01 06:32:00,3,18.038544182262843,15.000190435640402,1
2.0,2024-01-01 06:18:00,2024-01-01 07:15:00,1,3.1039175466346136,59.4048675063855,2
1.0,2024-01-01 06:19:00,2024-01-01 06:58:00,2,8.040580774755508,52.55518449758838,1
1.0,2024-01-01 06:20:00,2024-01-01 07:05:00,4,16.51227728204677,86.28094493717852,1
2.0,2024-01-01 06:21:00,2024-01-01 06:39:00,2,19.405072538420477,55.41604302753453,4
2.0,2024-01-01 06:22:00,2024-01-01 06:56:00,2,9.35155966022502,29.247081262706928,1
2.0,2024-01-01 06:23:00,2024-01-01 07:08:00,1,10.386492592795276,69.18618606716441,2
2.0,2024-01-01 06:24:00,2024-01-01 06:32:00,1,11.65735325478351,56.544667990880114,1
2.0,2024-01-01 06:25:00,2024-01-01 06:33:00,5,18.68078876185736,27.139239685352884,1
1.0,2024-01-01 06:26:00,2024-01-01 06:58:00,2,17.23503242405208,59.494646504576245,2
1.0,2024-01-01 06:27:00,2024-01-01 06:39:00,6,3.8267219301220647,83.04587989952019,3
2.0,2024-01-01 06:28:00,2024-01-01 06:34:00,2,9.016777448017963,7.714237183780991,3
2.0,2024-01-01 06:29:00,2024-01-01 07:14:00,3,9.548008349830312,64.93084867128562,1
2.0,2024-01-01 06:30:00,2024-01-01 07:20:00,1,15.887374177150756,38.210593599517246,1
1.0,2024-01-01 06:31:00,2024-01-01 06:57:00,2,12.256411210805988,32.803787347145295,2
1.0,2024-01-01 06:32:00,2024-01-01 07:17:00,1,13.257299009565752,42.29583628430557,2
2.0,2024-01-01 06:33:00,2024-01-01 07:32:00,2,19.964898199479546,37.49215310355826,1
1.0,2024-01-01 06:34:00,2024-01-01 06:54:00,2,1.9617208476652543,84.06271513730195,1
2.0,2024-01-01 06:35:00,2024-01-01 07:08:00,6,4.8486915589077935,31.105792022950556,3
2.0,2024-01-01 06:36:00,2024-01-01 07:29:00,3,8.453970778745163,74.6495371951256,1
1.0,2024-01-01 06:37:00,2024-01-01 07:29:00,1,7.2817568594533,13.935682921715928,1
2.0,2024-01-01 06:38:00,2024-01-01 07:12:00,1,0.92208844626618,95.38265538601948,3
2.0,2024-01-01 06:39:00,2024-01-01 06:55:00,1,2.2896633261879287,64.12008053861243,1
1.0,2024-01-01 06:40:00,2024-01-01 07:19:00,3,13.778589182369736,72.13826481923321,1
2.0,2024-01-01 06:41:00,2024-01-01 06:56:00,4,17.64682703556993,33.31373654897284,2
2.0,2024-01-01 06:42:00,2024-01-01 07:32:00,5,10.527426719686565,44.14917402727089,1
2.0,2024-01-01 06:43:00,2024-01-01 07:37:00,1,11.014226050515845,26.258946695742743,2
1.0,2024-01-01 06:44:00,2024-01-01 07:09:00,2,5.474321940231398,93.59092815121129,1
2.0,2024-01-01 06:45:00,2024-01-01 07:10:00,2,15.473589090857372,51.36992247463088,1
1.0,2024-01-01 06:46:00,2024-01-01 06:55:00,3,15.1599944536615,64.89257098750905,1
1.0,2024-01-01 06:47:00,2024-01-01 07:39:00,3,11.973130939744305,74.75584290041796,5
2.0,2024-01-01 06:48:00,2024-01-01 07:12:00,3,4.646953586971185,40.2550786544562,1
1.0,2024-01-01 06:49:00,2024-01-01 07:30:00,3,2.391855255623244,73.40965718121842,1
1.0,2024-01-01 06:50:00,2024-01-01 06:57:00,1,1.7526522292139548,69.21928652685231,1
2.0,2024-01-01 06:51:00,2024-01-01 07:39:00,4,12.057573299536116,72.03763671802491,1
2.0,2024-01-01 06:52:00,2024-01-01 07:29:00,1,16.5881887232846,51.47684051943823,1
2.0,2024-01-01 06:53:00,2024-01-01 07:50:00,3,17.237443419728034,41.37905131770363,1
2.0,2024-01-01 06:54:00,2024-01-01 07:07:00,2,9.540630449697272,26.097807879854034,1
1.0,2024-01-01 06:55:00,2024-01-01 07:08:00,2,15.79329033648098,83.33950351608483,1
1.0,2024-01-01 06:56:00,2024-01-01 07:04:00,5,18.96416382864996,62.79325442050948,2
1.0,2024-01-01 06:57:00,2024-01-01 07:36:00,5,5.865817193517326,47.21345862926202,2
2.0,2024-01-01 06:58:00,2024-01-01 07:19:00,4,8.260226754424764,94.67961113750808,1
2.0,2024-01-01 06:59:00,2024-01-01 07:37:00,2,18.663840355635276,9.544687188168687,1
2.0,2024-01-01 07:00:00,2024-01-01 07:28:00,3,7.095503862687055,85.76633479447952,2
2.0,2024-01-01 07:01:00,2024-01-01 07:37:00,2,18.320587661275027,99.77034632986738,2
1.0,2024-01-01 07:02:00,2024-01-01 07:07:00,5,19.63037481396208,89.2595005338724,1
1.0,2024-01-01 07:03:00,2024-01-01 07:15:00,2,13.40530920720128,81.9914756334844,4
1.0,2024-01-01 07:04:00,2024-01-01 07:53:00,6,16.429360645331283,40.55906937360084,1
2.0,2024-01-01 07:05:00,2024-01-01 07:32:00,5,15.11613850231116,26.97484731491788,1
1.0,2024-01-01 07:06:00,2024-01-01 07:57:00,3,14.140918023502714,74.8107994474621,1
2.0,2024-01-01 07:07:00,2024-01-01 07:51:00,1,6.485155923134035,33.934659797414,4
1.0,2024-01-01 07:08:00,2024-01-01 07:24:00,1,1.6133395892049025,21.723769804722213,1
1.0,2024-01-01 07:09:00,2024-01-01 08:07:00,5,7.189508784133187,79.71995927484117,2
1.0,2024-01-01 07:10:00,2024-01-01 07:26:00,1,13.50525171147618,34.691646962488605,1
2.0,2024-01-01 07:11:00,2024-01-01 08:01:00,5,2.499319365442127,91.87196430129714,1
2.0,2024-01-01 07:12:00,2024-01-01 08:03:00,2,0.7324006680757208,84.8601012578169,1
1.0,2024-01-01 07:13:00,2024-01-01 07:32:00,2,3.224001265757304,85.52583130337923,3
1.0,2024-01-01 07:14:00,2024-01-01 07:59:00,5,14.456850565010509,78.29912397530349,1
2.0,2024-01-01 07:15:00,2024-01-01 07:38:00,3,19.469477182300658,88.68373525859998,1
1.0,2024-01-01 07:16:00,2024-01-01 07:46:00,3,19.669761642489,81.54595475692142,1
2.0,2024-01-01 07:17:00,2024-01-01 08:13:00,3,10.132593408233664,62.23857953959922,3
2.0,2024-01-01 07:18:00,2024-01-01 07:51:00,2,17.452369869350775,33.103158265277,1
1.0,2024-01-01 07:19:00,2024-01-01 07:45:00,4,14.86811588715433,89.37987335534416,1
1.0,2024-01-01 07:20:00,2024-01-01 08:04:00,1,10.270284621199767,84.85734416345323,1
2.0,2024-01-01 07:21:00,2024-01-01 07:46:00,5,11.668830392624193,49.923535610001785,5
1.0,2024-01-01 07:22:00,2024-01-01 08:17:00,5,3.175929359028986,8.712475170185742,3
1.0,2024-01-01 07:23:00,2024-01-01 08:05:00,2,18.784398482023544,65.66165410318177,2
2.0,2024-01-01 07:24:00,2024-01-01 07:48:00,3,7.362630529269647,9.806701099275266,1
2.0,2024-01-01 07:25:00,2024-01-01 07:58:00,3,9.199910500914806,92.99659637559868,1
2.0,2024-01-01 07:26:00,2024-01-01 08:21:00,2,13.597374504459026,96.35496937940415,4
2.0,2024-01-01 07:27:00,2024-01-01 07:35:00,6,7.011098194767802,23.0015638604624,1
1.0,2024-01-01 07:28:00,2024-01-01 08:27:00,1,5.458053639284145,69.25699091521645,1
1.0,2024-01-01 07:29:00,2024-01-01 07:40:00,1,12.805463168769302,13.765555433462463,1
2.0,2024-01-01 07:30:00,2024-01-01 08:02:00,2,0.9871896044960644,74.3041082144466,4
2.0,2024-01-01 07:31:00,2024-01-01 08:03:00,2,14.55413968452024,37.99232828450408,1
1.0,2024-01-01 07:32:00,2024-01-01 07:40:00,3,10.52345571259194,69.6997606143923,1
2.0,2024-01-01 07:33:00,2024-01-01 07:59:00,4,12.31219774515822,40.4232683742069,3
1.0,2024-01-01 07:34:00,2024-01-01 07:50:00,1,12.82166310531426,18.8289134341574,1
1.0,2024-01-01 07:35:00,2024-01-01 08:24:00,3,10.777478051604993,43.580448147743,1
1.0,2024-01-01 07:36:00,2024-01-01 07:43:00,1,11.859408660094353,15.703985030305052,5
1.0,2024-01-01 07:37:00,2024-01-01 08:03:00,2,13.833869917352557,59.80391112280985,5
1.0,2024-01-01 07:38:00,2024-01-01 08:26:00,1,10.128347385114001,8.890395554200579,3
1.0,2024-01-01 07:39:00,2024-01-01 07:45:00,1,14.685321630079349,55.09536956198667,2
1.0,2024-01-01 07:40:00,2024-01-01 08:08:00,3,17.457520925779104,89.20502147407637,1
2.0,2024-01-01 07:41:00,2024-01-01 08:19:00,1,4.194146946764354,84.59796066133946,4
2.0,2024-01-01 07:42:00,2024-01-01 08:13:00,1,8.322385405090053,88.8642614645172,1
2.0,2024-01-01 07:43:00,2024-01-01 08:42:00,1,18.982023287281912,92.5946362020752,3
2.0,2024-01-01 07:44:00,2024-01-01 08:29:00,5,8.23351620053343,14.930149348190952,4
1.0,2024-01-01 07:45:00,2024-01-01 07:50:00,5,2.934966499665492,17.23098427319274,2
1.0,2024-01-01 07:46:00,2024-01-01 07:58:00,3,10.7461799640625,57.91564659974722,3
2.0,2024-01-01 07:47:00,2024-01-01 08:14:00,5,2.6350739648120123,89.92740350032078,2
1.0,2024-01-01 07:48:00,2024-01-01 08:30:00,4,4.455638155193372,97.56319836978292,1
2.0,2024-01-01 07:49:00,2024-01-01 07:59:00,3,19.96721575313365,9.394882147299995,2
1.0,2024-01-01 07:50:00,2024-01-01 08:16:00,1,11.056571448724574,38.79853799906272,1
2.0,2024-01-01 07:51:00,2024-01-01 08:20:00,4,6.039138586288366,25.22495419269938,1
1.0,2024-01-01 07:52:00,2024-01-01 08:14:00,3,19.89811161419117,76.81675564846857,1
2.0,2024-01-01 07:53:00,2024-01-01 08:14:00,3,19.347898911825293,65.81841751101804,1
2.0,2024-01-01 07:54:00,2024-01-01 08:10:00,4,9.09441130114314,16.389362990965314,3
2.0,2024-01-01 07:55:00,2024-01-01 08:05:00,2,5.577860621364214,50.93459639967229,5
1.0,2024-01-01 07:56:00,2024-01-01 08:26:00,3,16.848792942797704,70.11684962527268,1
2.0,2024-01-01 07:57:00,2024-01-01 08:28:00,5,14.45460398094982,79.00551242278358,1
2.0,2024-01-01 07:58:00,2024-01-01 08:10:00,2,13.895357982568452,6.9050074294808095,1
2.0,2024-01-01 07:59:00,2024-01-01 08:22:00,3,17.915717955788214,89.59460952846953,5
2.0,2024-01-01 08:00:00,2024-01-01 08:46:00,2,13.94363411049083,59.08173138029982,1
2.0,2024-01-01 08:01:00,2024-01-01 08:06:00,3,6.034059889310209,82.13136592119095,2
1.0,2024-01-01 08:02:00,2024-01-01 08:35:00,4,14.03033165657678,81.75411285135692,4
2.0,2024-01-01 08:03:00,2024-01-01 08:52:00,1,6.463363470031448,23.03600272574207,1
2.0,2024-01-01 08:04:00,2024-01-01 08:57:00,3,15.305160103311405,15.466351424095144,4
2.0,2024-01-01 08:05:00,2024-01-01 08:44:00,1,12.585083162585535,73.52229055251354,4
1.0,2024-01-01 08:06:00,2024-01-01 08:50:00,3,2.0095252637026366,19.86055728805381,4
1.0,2024-01-01 08:07:00,2024-01-01 08:25:00,2,10.50028956748527,85.74406168344876,1
2.0,2024-01-01 08:08:00,2024-01-01 08:47:00,4,7.194368899316948,73.98800096689999,1
2.0,2024-01-01 08:09:00,2024-01-01 09:01:00,1,6.907127338279738,84.97340961469995,3
1.0,2024-01-01 08:10:00,2024-01-01 08:59:00,3,12.243997896356516,33.40620456288788,1
2.0,2024-01-01 08:11:00,2024-01-01 08:35:00,1,6.785334077153785,35.07681573900406,2
1.0,2024-01-01 08:12:00,2024-01-01 09:05:00,5,15.649428089995016,68.76604785290017,1
1.0,2024-01-01 08:13:00,2024-01-01 08:30:00,5,1.8804330022179012,7.987365730600016,1
1.0,2024-01-01 08:14:00,2024-01-01 08:56:00,6,13.377570921718595,74.01719090205515,1
1.0,2024-01-01 08:15:00,2024-01-01 09:08:00,4,16.279298671306456,84.39939173118712,1
2.0,2024-01-01 08:16:00,2024-01-01 09:06:00,4,13.620217953448387,44.44054072738988,1
1.0,2024-01-01 08:17:00,2024-01-01 09:10:00,6,10.195969302889916,77.66348885840452,1
2.0,2024-01-01 08:18:00,2024-01-01 08:30:00,2,19.03098676785553,21.588037113314886,1
2.0,2024-01-01 08:19:00,2024-01-01 09:06:00,2,6.34880055106224,35.61473741285104,2
2.0,2024-01-01 08:20:00,2024-01-01 08:44:00,4,0.8737738067370666,97.55897149549536,2
2.0,2024-01-01 08:21:00,2024-01-01 08:58:00,5,8.923792743537097,98.701176488212,1
1.0,2024-01-01 08:22:00,2024-01-01 08:52:00,1,1.1437327500563814,53.69748003705086,1
2.0,2024-01-01 08:23:00,2024-01-01 09:06:00,5,19.10176667426497,93.7556301890683,1
2.0,2024-01-01 08:24:00,2024-01-01 08:49:00,3,4.593401892087004,54.65941441540119,1
1.0,2024-01-01 08:25:00,2024-01-01 09:22:00,3,15.88407696700315,32.70087217530994,1
2.0,2024-01-01 08:26:00,2024-01-01 09:19:00,1,15.604155621900116,30.35543236938333,1
2.0,2024-01-01 08:27:00,2024-01-01 09:13:00,1,4.745713543817204,93.30304200997412,1
2.0,2024-01-01 08:28:00,2024-01-01 09:15:00,3,12.613917344363262,21.38240695251661,2
2.0,2024-01-01 08:29:00,2024-01-01 09:27:00,3,1.437539885485779,60.065083529172725,1
2.0,2024-01-01 08:30:00,2024-01-01 09:15:00,1,9.929704421225416,57.774881465958366,4
1.0,2024-01-01 08:31:00,2024-01-01 08:44:00,3,0.7856189818134913,75.26406004203452,1
2.0,2024-01-01 08:33:00,2024-01-01 09:14:00,4,19.533677471891647,30.867137767272748,1
1.0,2024-01-01 08:34:00,2024-01-01 09:27:00,5,4.834513949452413,21.092667464999963,1
1.0,2024-01-01 08:35:00,2024-01-01 09:20:00,2,4.558067674629269,63.97778633305972,1
1.0,2024-01-01 08:36:00,2024-01-01 08:57:00,2,15.197543442961528,73.30412190105714,1
2.0,2024-01-01 08:37:00,2024-01-01 09:05:00,3,5.440898277172022,59.104521474793096,1
2.0,2024-01-01 08:38:00,2024-01-01 09:03:00,2,17.95399290365598,75.1433713265135,1
1.0,2024-01-01 08:39:00,2024-01-01 09:34:00,1,11.691618154398151,18.44451423274621,2
2.0,2024-01-01 08:40:00,2024-01-01 09:23:00,1,7.340163648701086,88.83466851959787,1
1.0,2024-01-01 08:41:00,2024-01-01 09:40:00,2,16.73752805381369,60.32757329880779,2
2.0,2024-01-01 08:42:00,2024-01-01 09:27:00,1,10.121430658061206,17.05017305479673,1
2.0,2024-01-01 08:43:00,2024-01-01 09:26:00,2,18.276841817315272,48.88289439954482,4
2.0,2024-01-01 08:44:00,2024-01-01 09:01:00,1,18.59627761622293,85.25521509726158,1
1.0,2024-01-01 08:45:00,2024-01-01 09:00:00,1,3.7256929665039817,90.2684083780502,1
1.0,2024-01-01 08:46:00,2024-01-01 09:36:00,3,0.5453064195726403,30.141702974882342,1
1.0,2024-01-01 08:47:00,2024-01-01 09:10:00,3,19.68665333277684,72.57025334749304,1
1.0,2024-01-01 08:48:00,2024-01-01 09:03:00,3,18.16968195448585,14.498598510958786,1
2.0,2024-01-01 08:50:00,2024-01-01 09:40:00,1,16.744168146850864,58.23790061289456,2
2.0,2024-01-01 08:51:00,2024-01-01 09:40:00,3,9.42719618490453,71.00862003617196,4
2.0,2024-01-01 08:52:00,2024-01-01 08:57:00,3,5.549751297987017,80.5997394617677,1
2.0,2024-01-01 08:53:00,2024-01-01 09:37:00,2,17.63555721170013,37.3205426532568,5
2.0,2024-01-01 08:54:00,2024-01-01 09:42:00,2,4.335011031610991,5.619913990744264,4
2.0,2024-01-01 08:55:00,2024-01-01 09:18:00,5,18.972349988691303,50.55432752557861,3
2.0,2024-01-01 08:56:00,2024-01-01 09:12:00,2,4.509619010137151,6.506086810488863,1
1.0,2024-01-01 08:57:00,2024-01-01 09:09:00,2,12.4668221607105,13.738528513725994,1
1.0,2024-01-01 08:58:00,2024-01-01 09:10:00,3,4.8501835233150095,36.035457140516094,1
1.0,2024-01-01 08:59:00,2024-01-01 09:56:00,2,11.14053896688838,46.53134470821684,2
2.0,2024-01-01 09:00:00,2024-01-01 09:49:00,2,13.837515033345255,31.54959691681661,1
2.0,2024-01-01 09:01:00,2024-01-01 09:17:00,2,4.209444650992682,60.27720031794724,1
2.0,2024-01-01 09:03:00,2024-01-01 08:53:00,1,9.64666501560732,18.73507247276055,1
2.0,2024-01-01 09:04:00,2024-01-01 09:53:00,1,1.8852297173651544,71.04954807176618,2
1.0,2024-01-01 09:05:00,2024-01-01 09:35:00,2,16.457002444668404,18.503381091802183,1
1.0,2024-01-01 09:06:00,2024-01-01 09:49:00,4,7.045806812535414,65.77864414919014,2
2.0,2024-01-01 09:07:00,2024-01-01 09:39:00,1,11.704352852261652,10.195038971569728,2
2.0,2024-01-01 09:08:00,2024-01-01 09:17:00,6,10.53829258119612,43.701316516318336,1
2.0,2024-01-01 09:09:00,2024-01-01 09:21:00,2,10.508579839123623,21.85389966151232,1
2.0,2024-01-01 09:10:00,2024-01-01 09:39:00,6,2.5908366870655053,15.41544684084271,2
2.0,2024-01-01 09:11:00,2024-01-01 09:42:00,5,8.757899180361989,58.868114432616615,1
2.0,2024-01-01 09:12:00,2024-01-01 10:02:00,2,9.32115180452812,93.19189834053408,1
2.0,2024-01-01 09:13:00,2024-01-01 09:40:00,1,14.806035387106746,10.204769552737138,1
2.0,2024-01-01 09:14:00,2024-01-01 09:48:00,1,16.88036722245362,45.04765358071325,1
1.0,2024-01-01 09:15:00,2024-01-01 10:04:00,1,11.127154422950351,72.21586658581715,1
1.0,2024-01-01 09:16:00,2024-01-01 10:07:00,3,2.1922676042673146,48.955344010343566,1
1.0,2024-01-01 09:17:00,2024-01-01 09:44:00,1,5.118564676632652,81.6171148799983,1
2.0,2024-01-01 09:18:00,2024-01-01 10:11:00,2,3.716213523628256,22.06630500709251,1
2.0,2024-01-01 09:19:00,2024-01-01 09:09:00,2,2.929993732187933,96.16144947763534,3
